country,IATA,ICAO,city,name,latitude,longitude,timezone,city_en,name_en
CO,BGA,SKBG,Bucaramanga,Palonegro,7.1265,-73.1848,America/Bogota,,
CO,BOG,SKBO,波哥大,El Dorado,4.703056,-74.138298,America/Bogota,Bogota,Bogota El Dorado
CO,BSC,SKBS,Bahia Solano,José Celestino Mutis,6.20292,-77.3947,America/Bogota,,
CO,BUN,SKBU,Buenaventura,Gerardo Tobar López,3.81963,-76.9898,America/Bogota,,
CO,CAQ,SKCU,Caucasia,Juan H White,7.96847,-75.1985,America/Bogota,,
CO,CLO,SKCL,卡利,Alfonso Bonilla Aragon,3.543056,-76.381599,America/Bogota,Cali,Cali Alfonso Bonilla Aragon
CO,COG,SKCD,Condoto,Mandinga,5.08333,-76.7,America/Bogota,,
CO,CPB,SKCA,Capurgana,Capurganá,8.63333,-77.35,America/Bogota,,
CO,CRC,SKGO,Cartago,Santa Ana,4.75818,-75.9557,America/Bogota,,
CO,CTG,SKCG,喀他赫纳,Rafael Nuñez,10.4425,-75.512703,America/Bogota,Cartagena,Cartagena Rafael Nunez
CO,CUC,SKCC,Cucuta,Camilo Daza,7.92757,-72.5115,America/Bogota,,
CO,CZU,SKCZ,Corozal,Las Brujas,9.33274,-75.2856,America/Bogota,,
CO,EBG,SKEB,El Bagre,El Bagre,7.59647,-74.8089,America/Bogota,,
CO,EJA,SKEJ,Barrancabermeja,Yariguíes,7.02433,-73.8068,America/Bogota,,
CO,ELB,SKBC,El Banco,Las Flores,9.04554,-73.9749,America/Bogota,,
CO,EOH,SKMD,Medellin,Enrique Olaya Herrera,6.220549,-75.590582,America/Bogota,,
CO,EYP,SKYP,Yopal,El Yopal,5.31911,-72.384,America/Bogota,,
CO,FLA,SKFL,Florencia,Gustavo Artunduaga Paredes,1.58919,-75.5644,America/Bogota,,
CO,GIR,SKGI,Girardot,Santiago Vila,4.27624,-74.7967,America/Bogota,,
CO,GPI,SKGP,Guapi,Juan Casiano,2.57013,-77.8986,America/Bogota,,
CO,IBE,SKIB,Ibague,Perales,4.42161,-75.1333,America/Bogota,,
CO,IPI,SKIP,Ipiales,San Luis,0.861924,-77.6718,America/Bogota,,
CO,LET,SKLT,Leticia,Alfredo Vásquez Cobo,-4.19355,-69.9432,America/Bogota,,
CO,LPD,SKLP,La Pedrera,La Pedrera,-1.32861,-69.5797,America/Bogota,,
CO,LQM,SKLG,Puerto Leguízamo,Caucaya,-0.182278,-74.7708,America/Bogota,,
CO,MCJ,SKLM,La Mina,Jorge Isaac,11.2325,-72.4901,America/Bogota,,
CO,MDE,SKRG,里奥内格罗,Jose Maria Córdova,6.164444,-75.422997,America/Bogota,Medellin,Medellin Jose Maria Cordova
CO,MGN,SKMG,Magangue,Baracoa,9.28474,-74.8461,America/Bogota,,
CO,MQU,SKQU,Mariquita,Mariquita,5.21256,-74.8836,America/Bogota,,
CO,MTR,SKMR,Monteria,Los Garzones,8.82374,-75.8258,America/Bogota,,
CO,MVP,SKMU,Mitu,Fabio Alberto Leon Bentley,1.25366,-70.2339,America/Bogota,,
CO,MZL,SKMZ,Manizales,La Nubia,5.0296,-75.4647,America/Bogota,,
CO,NQU,SKNQ,Nuquí,Reyes Murillo,5.6964,-77.2806,America/Bogota,,
CO,NVA,SKNV,Neiva,Benito Salas,2.95015,-75.294,America/Bogota,,
CO,OCV,SKOC,Ocana,Aguas Claras,8.31506,-73.3583,America/Bogota,,
CO,OTU,SKOT,Otu,Otu,7.01037,-74.7155,America/Bogota,,
CO,PCR,SKPC,Puerto Carreno,German Olano,6.18472,-67.4932,America/Bogota,,
CO,PDA,SKPD,Puerto Inírida,Obando,3.85353,-67.9062,America/Bogota,,
CO,PEI,SKPE,Pereira,Matecaña,4.812778,-75.739403,America/Bogota,Pereira,Pereira Matecana
CO,PPN,SKPP,Popayan,Guillermo León Valencia,2.4544,-76.6093,America/Bogota,,
CO,PSO,SKPS,Pasto,Antonio Narino,1.39625,-77.2915,America/Bogota,,
CO,PTX,SKPI,Pitalito,Pitalito,1.85777,-76.0857,America/Bogota,,
CO,PUU,SKAS,Puerto Asis,Tres De Mayo,0.505228,-76.5008,America/Bogota,,
CO,PVA,SKPV,Providencia,El Embrujo,13.3569,-81.3583,America/Bogota,,
CO,RCH,SKRH,Rio Hacha,Almirante Padilla,11.5262,-72.926,America/Bogota,,
CO,RVE,SKSA,Saravena,Los Colonizadores,6.951868,-71.857179,America/Bogota,,
CO,SJE,SKSJ,San Jose Del Guaviare,Jorge E. Gonzalez Torres,2.57969,-72.6394,America/Bogota,,
CO,SMR,SKSM,Santa Marta,Simón Bolívar,11.1196,-74.2306,America/Bogota,,
CO,SVI,SKSV,San Vincente De Caguan,Eduardo Falla Solano,2.15217,-74.7663,America/Bogota,,
CO,TCO,SKCO,Tumaco,La Florida,1.81442,-78.7492,America/Bogota,,
CO,TLU,SKTL,Tolu,Golfo de Morrosquillo,9.50945,-75.5854,America/Bogota,,
CO,TME,SKTM,Tame,Gustavo Vargas,6.45108,-71.7603,America/Bogota,,
CO,UIB,SKUI,Quibdo,El Caraño,5.69076,-76.6412,America/Bogota,,
CO,ULQ,SKUL,Tulua,Heriberto Gíl Martínez,4.08836,-76.2351,America/Bogota,,
CO,VGZ,SKVG,Villa Garzon,Villa Garzón,0.978766,-76.6056,America/Bogota,,
CO,VUP,SKVP,Valledupar,Alfonso López Pumarejo,10.435,-73.2495,America/Bogota,,
CO,VVC,SKVV,Villavicencio,Vanguardia,4.16787,-73.6138,America/Bogota,,
CR,BAI,MRBA,Buenos Aires,Buenos Aires,9.163949,-83.330171,America/Costa_Rica,,
CR,BCL,MRBC,Pococi,Barra del Colorado,10.768699,-83.585601,America/Costa_Rica,,
CR,DRK,MRDK,Puntarenas,Drake Bay,8.71889,-83.6417,America/Costa_Rica,,
CR,FON,MRAN,La Fortuna/San Carlos,Arenal,10.478,-84.634499,America/Costa_Rica,,
CR,GLF,MRGF,Golfito,Golfito,8.654009,-83.182197,America/Costa_Rica,,
CR,GPL,MRGP,Guapiles,Guapiles,10.2172,-83.796997,America/Costa_Rica,,
CR,JAP,MRCH,Chacarita,Chacarita,9.98141,-84.772697,America/Costa_Rica,,
CR,LIO,MRLM,Limon,Limon,9.95796,-83.022003,America/Costa_Rica,,
CR,LIR,MRLB,Liberia,Daniel Oduber Quiros,10.59301,-85.545502,America/Costa_Rica,Liberia,Liberia
CR,LSL,MRLC,Los Chiles,Los Chiles,11.0353,-84.7061,America/Costa_Rica,,
CR,NOB,MRNS,Nosara Beach,Nosara,9.97649,-85.652999,America/Costa_Rica,,
CR,OTR,MRCC,Coto 47,Coto 47,8.601559,-82.968597,America/Costa_Rica,,
CR,PBP,MRIA,nulldayure,Islita,9.856109,-85.370796,America/Costa_Rica,,
CR,PJM,MRPJ,Puerto Jimenez,Puerto Jimenez,8.533329,-83.300003,America/Costa_Rica,,
CR,PLD,MRCR,Carrillo,Playa Samara/Carrillo,9.87051,-85.481399,America/Costa_Rica,,
CR,PMZ,MRPM,Palmar Sur,Palmar Sur,8.951029,-83.468597,America/Costa_Rica,,
CR,SJO,MROC,圣何塞,Juan Santamaria,9.993903,-84.208801,America/Costa_Rica,San Jose,San Jose Juan Santamaria
CR,SYQ,MRPV,圣何塞,Tobias Bolanos,9.95705,-84.139801,America/Costa_Rica,,
CR,TMU,MRTR,Nicoya,Tambor,9.73852,-85.013802,America/Costa_Rica,,
CR,TOO,MRSV,San Vito De Jaba,San Vito De Java,8.826109,-82.9589,America/Costa_Rica,,
CR,TTQ,MRAO,Roxana,Aerotortuguero,10.42,-83.6095,America/Costa_Rica,,
CR,XQP,MRQP,Quepos,Quepos Managua,9.44316,-84.129798,America/Costa_Rica,,
CU,AVI,MUCA,Ciego De Avila,Maximo Gomez,22.027099,-78.789596,America/Havana,,
CU,BCA,MUBA,Baracoa Playa,Gustavo Rizo,20.365299,-74.506202,America/Havana,,
CU,BYM,MUBY,Bayamo,Carlos Manuel de Cespedes,20.3964,-76.621398,America/Havana,,
CU,CCC,MUCC,Cunagua,Jardines Del Rey,22.461,-78.328399,America/Havana,,
CU,CFG,MUCF,Cienfuegos,Jaime Gonzalez,22.149999,-80.414199,America/Havana,,
CU,CMW,MUCM,Camaguey,Ignacio Agramonte,21.42042,-77.847397,America/Havana,Camaguey,Camaguey Ignacio Agramonte
CU,CYO,MUCL,Cayo Largo del Sur,Vilo Acuña,21.6165,-81.545997,America/Havana,,
CU,GAO,MUGT,Guantanamo,Mariana Grajales,20.0853,-75.158302,America/Havana,,
CU,GER,MUNG,Nueva Gerona,Rafael Cabrera,21.834699,-82.783798,America/Havana,,
CU,HAV,MUHA,Havana,José Martí,22.989149,-82.408997,America/Havana,Havana,Havana Jose Marti
CU,HOG,MUHG,Holguin,Frank Pais,20.78558,-76.315102,America/Havana,Holguin,Holguin Frank Pais
CU,LCL,MULM,La Coloma,La Coloma,22.336099,-83.641899,America/Havana,,
CU,MOA,MUMO,Moa,Orestes Acosta,20.6539,-74.922203,America/Havana,,
CU,MZO,MUMZ,Manzanillo,Sierra Maestra,20.288099,-77.089202,America/Havana,,
CU,QPD,MUPR,Pinar Del Rio Norte,Pinar Del Rio,22.4214,-83.678398,America/Havana,,
CU,SCU,MUCU,Santiago De Cuba,Antonio Maceo,19.969761,-75.835403,America/Havana,Santiago de Cuba,Santiago de Cuba Antonio Maceo
CU,SNU,MUSC,Santa Clara,Abel Santamaria,22.492189,-79.943604,America/Havana,Santa Clara,Santa Clara Abel Santamaria
CU,SZJ,MUSN,Siguanea,Siguanea,21.642499,-82.955101,America/Havana,,
CU,TND,MUTD,Trinidad,Alberto Delgado,21.788299,-79.9972,America/Havana,,
CU,UPB,MUPB,Baracoa Playa,Playa Baracoa,23.0328,-82.579399,America/Havana,,
CU,USS,MUSS,Sancti Spiritus,Sancti Spiritus,21.9704,-79.442703,America/Havana,,
CU,VRA,MUVR,Varadero,Juan Gualberto Gomez,23.034439,-81.435204,America/Havana,Varadero,Varadero Juan Gualberto Gomez
CU,VRO,MUKW,Kawama,Kawama,23.124,-81.301597,America/Havana,,
CU,VTU,MUVT,Las Tunas,Hermanos Ameijeiras,20.9876,-76.935798,America/Havana,,
CV,BVC,GVBA,Boa Vista,Rabil,16.13653,-22.8888,Atlantic/Cape_Verde,Boa Vista,Boa Vista Rabil
CV,MMO,GVMA,Maio,Maio,15.1559,-23.213699,Atlantic/Cape_Verde,,
CV,RAI,GVNP,"Praia, Santiago Island",Praia,14.92448,-23.4935,Atlantic/Cape_Verde,Praia,Praia Nelson Mandela
CV,SFL,GVSF,"Sao Filipe, Fogo Island",São Filipe,14.885,-24.479999,Atlantic/Cape_Verde,,
CV,SID,GVAC,Amilcar Cabral,Amílcar Cabral,16.741381,-22.9494,Atlantic/Cape_Verde,Espargos,Espargos Amilcar Cabral
CV,SNE,GVSN,Sao Nocolau Island,Preguiça,16.588399,-24.2847,Atlantic/Cape_Verde,,
CV,VXE,GVSV,Sao Vicente Island,São Pedro,16.833679,-25.0546,Atlantic/Cape_Verde,Sao Vicente,Sao Vicente Cesaria Evora
CW,BON,TNCB,Kralendijk,Flamingo,12.13104,-68.268501,America/Curacao,Bonaire,Bonaire Flamingo
CW,CUR,TNCC,Willemstad,Hato,12.18885,-68.959801,America/Curacao,Willemstad,Willemstad Curacao Hato
CW,EUX,TNCE,Oranjestad,F. D. Roosevelt,17.4965,-62.9794,America/Curacao,,
CW,SAB,TNCS,Saba,Juancho E. Yrausquin,17.645,-63.220001,America/Curacao,,
CW,SXM,TNCM,Philipsburg,Princess Juliana,18.040951,-63.108898,America/Curacao,Sint Maarten,Sint Maarten Princess Juliana
CX,XCH,YPXM,Christmas Island,Christmas Island,-10.450599,105.690002,Indian/Christmas,,
CY,AKT,LCRA,Akrotiri,RAF Akrotiri,34.590401,32.9879,Europe/London,,
CY,ECN,LCEN,Nicosia,Ercan,35.154701,33.496101,Asia/Nicosia,,
CY,LCA,LCLK,Larnaca,Larnaca,34.875111,33.624851,Asia/Nicosia,Larnaca,Larnaca
CY,PFO,LCPH,Paphos,Paphos,34.718029,32.485729,Asia/Nicosia,Pafos,Paphos
CZ,BRQ,LKTB,Brno,Brno-Tuřany,49.15126,16.694429,Europe/Prague,Brno,Brno Turany
CZ,KLV,LKKV,Karlovy Vary,Karlovy Vary,50.202999,12.914999,Europe/Prague,,
CZ,OSR,LKMT,Ostrava,Ostrava Leos Janáček,49.696289,18.11105,Europe/Prague,Ostrava,Ostrava Leos Janacek
CZ,PED,LKPD,Pardubice,Pardubice,50.013401,15.738599,Europe/Prague,,
CZ,PRG,LKPR,布拉格,Václav Havel Prague,50.10083,14.26,Europe/Prague,Prague,Prague Vaclav Havel
CZ,PRV,LKPO,Prerov,Přerov Air Base,49.4258,17.404699,Europe/Prague,,
CZ,UHE,LKKU,Kunovice,Kunovice,49.029399,17.439699,Europe/Prague,,
CZ,VOD,LKVO,Vodochody,Vodochody,50.216599,14.3958,Europe/Prague,,
DE,AAH,EDKA,Aachen,Aachen-Merzbrück,50.823055,6.186388,Europe/Berlin,,
DE,AGB,EDMA,Augsburg,Augsburg,48.425278,10.931667,Europe/Berlin,,
DE,AGE,EDWG,Wangerooge,Wangerooge,53.782779,7.913888,Europe/Berlin,,
DE,AOC,EDAC,Altenburg,Altenburg-Nobitz,50.981945,12.506389,Europe/Berlin,,
DE,BBH,EDBH,Barth,Barth,54.338253,12.710515,Europe/Berlin,,
DE,BBJ,EDRB,Birburg,Bitburg,49.945278,6.565,Europe/Berlin,,
DE,BFE,EDLI,Bielefeld,Bielefeld,51.964722,8.544444,Europe/Berlin,,
DE,BMK,EDWR,Borkum,Borkum,53.59639,6.709167,Europe/Berlin,,
DE,BRE,EDDW,Bremen,Bremen,53.047501,8.786667,Europe/Berlin,Bremen,Bremen
DE,BRV,EDWB,Bremerhaven,Bremerhaven,53.506943,8.572778,Europe/Berlin,,
DE,BWE,EDVE,Braunschweig,Braunschweig-Wolfsburg,52.319199,10.5561,Europe/Berlin,,
DE,BYU,EDQD,Bayreuth,Bayreuth,49.985001,11.64,Europe/Berlin,,
DE,CBU,EDCD,Cottbus,Cottbus-Drewitz,51.889442,14.531944,Europe/Berlin,,
DE,CGN,EDDK,Cologne,Cologne Bonn,50.866001,7.143,Europe/Berlin,Cologne,Cologne Bonn
DE,CSO,EDBC,Cochstedt,Cochstedt,51.856399,11.420299,Europe/Berlin,,
DE,DRS,EDDC,Dresden,Dresden,51.132759,13.76716,Europe/Berlin,Dresden,Dresden
DE,DTM,EDLW,Dortmund,Dortmund,51.518311,7.612242,Europe/Berlin,Dortmund,Dortmund
DE,DUS,EDDL,杜塞尔多夫,Düsseldorf,51.289452,6.766775,Europe/Berlin,Dusseldorf,Dusseldorf
DE,EIB,EDGE,Eisenach,Eisenach-Kindel,50.991604,10.47973,Europe/Berlin,,
DE,EME,EDWE,Emden,Emden,53.391109,7.2275,Europe/Berlin,,
DE,EMP,KEMP,Kempten,Emporia Municipal,38.332099,-96.1912,America/Chicago,,
DE,ERF,EDDE,Erfurt,Erfurt,50.979801,10.9581,Europe/Berlin,,
DE,ESS,EDLE,Essen,Essen Mulheim,51.402301,6.937329,Europe/Berlin,,
DE,EUM,EDHN,Neumuenster,Neumünster,54.079444,9.941389,Europe/Berlin,,
DE,FCN,ETMN,Nordholz,Nordholz Naval Airbase,53.7677,8.658499,Europe/Berlin,,
DE,FDH,EDNY,Friedrichshafen,Friedrichshafen,47.67131,9.511486,Europe/Berlin,Friedrichshafen,Friedrichshafen
DE,FEL,ETSF,Fuerstenfeldbruck,Fürstenfeldbruck Air Base,48.205555,11.266944,Europe/Berlin,,
DE,FKB,EDSB,Karlsruhe/Baden-Baden,Karlsruhe Baden-Baden,48.77935,8.0805,Europe/Berlin,Karlsruhe/Baden-Baden,Karlsruhe/Baden-Baden
DE,FLF,EDXF,Flensburg,Flensburg-Schäferhaus,54.773334,9.378889,Europe/Berlin,,
DE,FMM,EDJA,Memmingen,Memmingen Allgau,47.988609,10.239444,Europe/Berlin,Memmingen,Memmingen
DE,FMO,EDDG,Munster,Münster Osnabrück,52.13464,7.684831,Europe/Berlin,Munster,Munster Osnabruck
DE,FRA,EDDF,法兰克福,Frankfurt am Main,50.037796,8.555783,Europe/Berlin,Frankfurt,Frankfurt
DE,FRZ,ETHF,Fritzlar,Fritzlar,51.1146,9.286,Europe/Berlin,,
DE,GHF,ETEU,Giebelstadt,[Duplicate] Giebelstadt Army Air Field,49.648101,9.966489,Europe/Berlin,,
DE,GKE,ETNG,Geilenkirchen,Geilenkirchen Air Base,50.9608,6.04242,Europe/Berlin,,
DE,GTI,EDCG,Ruegen,Rügen,54.383331,13.325555,Europe/Berlin,,
DE,GUT,ETUO,Guetersloh,Gütersloh Air Base,51.922798,8.30633,Europe/Berlin,,
DE,GWT,EDXW,Westerland,Westerland Sylt,54.91325,8.340472,Europe/Berlin,Sylt,Sylt
DE,HAJ,EDDV,Hannover,Hannover,52.461048,9.685078,Europe/Berlin,Hannover,Hannover Langenhagen
DE,HAM,EDDH,Hamburg,Hamburg,53.630379,9.988228,Europe/Berlin,Hamburg,Hamburg
DE,HDF,EDAH,Heringsdorf,Heringsdorf,53.8787,14.152299,Europe/Berlin,,
DE,HEI,EDXB,Büsum,Heide-Büsum,54.153331,8.901666,Europe/Berlin,,
DE,HGL,EDXH,Helgoland,Helgoland-Düne,54.185279,7.915832,Europe/Berlin,,
DE,HHN,EDFH,Hahn,Frankfurt-Hahn,49.948669,7.263892,Europe/Berlin,Frankfurt,Frankfurt Hahn
DE,HOQ,EDQM,Hof,Hof-Plauen,50.288612,11.856389,Europe/Berlin,,
DE,IES,EDAU,Riesa,Riesa-Göhlis,51.293609,13.35611,Europe/Berlin,,
DE,IGS,ETSI,Ingolstadt,Ingolstadt Manching,48.715698,11.534,Europe/Berlin,,
DE,JUI,EDWJ,Juist,Juist,53.68111,7.055832,Europe/Berlin,,
DE,KEL,EDHK,Kiel,Kiel-Holtenau,54.379444,10.145277,Europe/Berlin,,
DE,KOQ,EDCK,Koethen,Köthen,51.721111,11.952777,Europe/Berlin,,
DE,KSF,EDVK,Kassel,Kassel-Calden,51.417273,9.384967,Europe/Berlin,,
DE,KZG,ETIN,Kitzingen,Flugplatz Kitzingen,49.743099,10.2006,Europe/Berlin,,
DE,LBC,EDHL,Luebeck,Lübeck Blankensee,53.8054,10.7192,Europe/Berlin,,
DE,LEJ,EDDP,Leipzig,Leipzig/Halle,51.432442,12.24163,Europe/Berlin,Leipzig,Leipzig Halle
DE,LGO,EDWL,Langeoog,Langeoog,53.7425,7.497777,Europe/Berlin,,
DE,LHA,EDTL,Lahr,Lahr,48.3693,7.82772,Europe/Berlin,,
DE,LND,KLND,Lindau,Hunt Field,42.8152,-108.730003,America/Denver,,
DE,MGL,EDLN,Moenchengladbach,Mönchengladbach,51.230278,6.504444,Europe/Berlin,,
DE,MHG,EDFM,Mannheim,Mannheim-City,49.472698,8.514264,Europe/Berlin,Mannheim,Mannheim City
DE,MHJ,,Mannheim,Mannheim Hbf Railway Station,49.479721,8.46972,,Mannheim,Mannheim Hbf Railway Station
DE,MUC,EDDM,慕尼黑,Munich,48.353779,11.78608,Europe/Berlin,Munich,Munich
DE,NOD,EDWS,Norden,Norden-Norddeich,53.633056,7.190278,Europe/Berlin,,
DE,NRD,EDWY,Norderney,Norderney,53.706943,7.23,Europe/Berlin,,
DE,NRN,EDLV,Weeze,Weeze,51.602401,6.142169,Europe/Berlin,,
DE,NUE,EDDN,Nuernberg,Nuremberg,49.498699,11.06689,Europe/Berlin,Nurnberg,Nuremberg
DE,OBF,EDMO,Oberpfaffenhofen,Oberpfaffenhofen,48.081402,11.2831,Europe/Berlin,,
DE,PAD,EDLP,Paderborn,Paderborn Lippstadt,51.614079,8.616317,Europe/Berlin,Paderborn,Paderborn Lippstadt
DE,PEF,EDCP,Peenemunde,Peenemünde,54.157779,13.774443,Europe/Berlin,,
DE,PSH,EDXO,Sankt Peter-Ording,St. Peter-Ording,54.308887,8.686944,Europe/Berlin,,
DE,QEF,EDFE,Egelsbach,Frankfurt-Egelsbach,49.959999,8.645833,Europe/Berlin,,
DE,QXH,EDAZ,Schoenhagen,Schönhagen,52.203609,13.156389,Europe/Berlin,,
DE,RBM,EDMS,Straubing,Straubing,48.900833,12.516667,Europe/Berlin,,
DE,REB,EDAX,Rechlin-laerz,Rechlin-Lärz,53.306388,12.752222,Europe/Berlin,,
DE,RLG,ETNL,Laage,Rostock-Laage,53.917999,12.278,Europe/Berlin,Rostock,Rostock Laage
DE,RMS,ETAR,Ramstein,Ramstein Air Base,49.436901,7.600279,Europe/Berlin,,
DE,SCN,EDDR,Saarbruecken,Saarbrücken,49.21455,7.109508,Europe/Berlin,Saarbrucken,Saarbrucken
DE,SGE,EDGS,Siegerland,Siegerland,50.707698,8.082969,Europe/Berlin,,
DE,SPM,ETAD,Spangdahlem,Spangdahlem Air Base,49.972698,6.6925,Europe/Berlin,,
DE,STR,EDDS,Stuttgart,Stuttgart,48.689869,9.221964,Europe/Berlin,Stuttgart,Stuttgart
DE,SXF,EDDB,Berlin,Berlin-Schönefeld,52.380001,13.5225,Europe/Berlin,Berlin,Berlin Schonefeld
DE,SZW,EDOP,Parchim,Schwerin Parchim,53.426998,11.7834,Europe/Berlin,,
DE,THF,EDDI,Berlin,Berlin-Tempelhof,52.472999,13.4039,Europe/Berlin,,
DE,TXL,EDDT,Berlin,Berlin-Tegel,52.560001,13.288,Europe/Berlin,Berlin,Berlin Tegel
DE,URD,EDQE,Burg Feuerstein,Burg Feuerstein,49.794166,11.13361,Europe/Berlin,,
DE,WBG,ETNS,Schleswig,Schleswig Air Base,54.4593,9.51633,Europe/Berlin,,
DE,WIE,ETOU,Wiesbaden,Wiesbaden Army Airfield,50.0498,8.3254,Europe/Berlin,,
DE,WVN,EDWI,Wilhelmshaven,Wilhelmshaven-Mariensiel,53.50222,8.052222,Europe/Berlin,,
DE,XFW,EDHI,Hamburg,Hamburg-Finkenwerder,53.535278,9.835556,Europe/Berlin,,
DE,ZCN,ETHC,Celle,Celle,52.591201,10.0221,Europe/Berlin,,
DE,ZMG,EDBM,Magdeburg,Magdeburg City,52.073612,11.626389,Europe/Berlin,,
DE,ZNF,ETID,Hanau,Hanau Army Air Field,50.169201,8.96159,Europe/Berlin,,
DE,ZQL,EDTD,Donaueschingen,Donaueschingen-Villingen,47.973331,8.522221,Europe/Berlin,,
DE,ZQW,EDRZ,Zweibruecken,Zweibrücken,49.2094,7.40056,Europe/Berlin,,
DJ,JIB,HDAM,Djibouti,Djibouti-Ambouli,11.54733,43.159481,Africa/Djibouti,Djibouti,Djibouti Ambouli
DJ,OBC,HDOB,Obock,Obock,11.967,43.266998,Africa/Djibouti,,
DJ,TDJ,HDTJ,Tadjoura,Tadjoura,11.782999,42.916999,Africa/Djibouti,,
DK,AAL,EKYT,Aalborg,Aalborg,57.092781,9.849164,Europe/Copenhagen,Aalborg,Aalborg
DK,AAR,EKAH,Aarhus,Aarhus,56.300011,10.619,Europe/Copenhagen,Aarhus,Aarhus
DK,BLL,EKBI,Billund,Billund,55.740318,9.151778,Europe/Copenhagen,Billund,Billund
DK,BYR,EKLS,Laeso,Læsø,57.277198,11.0001,Europe/Copenhagen,,
DK,CNL,EKSN,Sindal,Sindal,57.503502,10.2294,Europe/Copenhagen,,
DK,CPH,EKCH,哥本哈根,Copenhagen Kastrup,55.616959,12.645637,Europe/Copenhagen,Copenhagen,Copenhagen
DK,EBJ,EKEB,Esbjerg,Esbjerg,55.525902,8.5534,Europe/Copenhagen,,
DK,KRP,EKKA,Karup,Karup,56.2975,9.124629,Europe/Copenhagen,,
DK,MRW,EKMB,Maribo,Lolland Falster Maribo,54.699299,11.4401,Europe/Copenhagen,,
DK,ODE,EKOD,Odense,Odense,55.476699,10.3309,Europe/Copenhagen,,
DK,RKE,EKRK,哥本哈根,Copenhagen Roskilde,55.585601,12.1314,Europe/Copenhagen,,
DK,RNN,EKRN,Ronne,Bornholm,55.063301,14.759599,Europe/Copenhagen,,
DK,SGD,EKSB,Soenderborg,Sønderborg,54.964401,9.791729,Europe/Copenhagen,,
DK,SKS,EKSP,Skrydstrup,Skrydstrup Air Base,55.221048,9.26702,Europe/Copenhagen,,
DK,SQW,EKSV,Skive,Skive,56.550201,9.17298,Europe/Copenhagen,,
DK,STA,EKVJ,Stauning,Stauning,55.9901,8.35391,Europe/Copenhagen,,
DK,TED,EKTS,Thisted,Thisted,57.068801,8.70522,Europe/Copenhagen,,
DM,DCF,TDCF,Canefield,Canefield,15.3367,-61.3922,America/Dominica,,
DM,DOM,TDPD,Dominica,Douglas-Charles,15.547,-61.299999,America/Dominica,,
DO,AZS,MDCY,Samana,Samaná El Catey,19.267,-69.741997,America/Santo_Domingo,Samana,Samana El Catey
DO,BRX,MDBH,Barahona,Maria Montez,18.251499,-71.120399,America/Santo_Domingo,,
DO,CBJ,MDCR,Cabo Rojo,Cabo Rojo,17.929,-71.644798,America/Santo_Domingo,,
DO,COZ,MDCZ,Constanza,Constanza - Expedición 14 de Junio National,18.907499,-70.7219,America/Santo_Domingo,,
DO,HEX,MDHE,Santo Domingo,Herrera,18.469699,-69.969398,America/Santo_Domingo,,
DO,JBQ,MDJB,La Isabela,La Isabela,18.5725,-69.985603,America/Santo_Domingo,,
DO,LRM,MDLR,La Romana,Casa De Campo,18.45071,-68.911797,America/Santo_Domingo,La Romana,La Romana
DO,POP,MDPP,Puerto Plata,Gregorio Luperon,19.7579,-70.57,America/Santo_Domingo,Puerto Plata,Puerto Plata Gregorio Luperon
DO,PUJ,MDPC,Punta Cana,Punta Cana,18.56736,-68.363403,America/Santo_Domingo,Punta Cana,Punta Cana
DO,SDQ,MDSD,Santo Domingo,Las Américas,18.429661,-69.6689,America/Santo_Domingo,Santo Domingo,Santo Domingo Las Americas
DO,STI,MDST,Santiago,Cibao,19.40609,-70.604599,America/Santo_Domingo,Santiago de los Caballeros,Santiago de los Caballeros Cibao
DZ,AAE,DABB,Annaba,Rabah Bitat,36.82222,7.809167,Africa/Algiers,Annaba,Annaba Rabah Bitat
DZ,ALG,DAAG,Algier,Houari Boumediene,36.69101,3.215408,Africa/Algiers,Algiers,Algiers Houari Boumediene
DZ,AZR,DAUA,Adrar,Touat Cheikh Sidi Mohamed Belkebir,27.8376,-0.186414,Africa/Algiers,,
DZ,BFW,DAOS,Sidi Bel Abbes,Sidi Bel Abbes,35.171798,-0.593275,Africa/Algiers,,
DZ,BJA,DAAE,Bejaja,Soummam,36.71199,5.069922,Africa/Algiers,Bejaia,Bejaia Soummam
DZ,BLJ,DABT,Batna,Batna,35.752101,6.308589,Africa/Algiers,,
DZ,BMW,DATM,Bordj Badji Mokhtar,Bordj Badji Mokhtar,21.375,0.923888,Africa/Algiers,,
DZ,BSK,DAUB,Biskra,Biskra,34.793282,5.738231,Africa/Algiers,Biskra,Biskra
DZ,BUJ,DAAD,Bou Saada,Bou Saada,35.3325,4.206389,Africa/Algiers,,
DZ,CBH,DAOR,Béchar,Béchar Boudghene Ben Ali Lotfi,31.6457,-2.26986,Africa/Algiers,,
DZ,CFK,DAOI,Ech-cheliff,Ech Cheliff,36.212223,1.331667,Africa/Algiers,Chlef,Chlef
DZ,CZL,DABC,Constantine,Mohamed Boudiaf,36.27602,6.620386,Africa/Algiers,Constantine,Constantine Mohamed Boudiaf
DZ,DJG,DAAJ,Djanet,Djanet Inedbirene,24.292801,9.45244,Africa/Algiers,,
DZ,ELG,DAUE,El Golea,El Golea,30.5713,2.85959,Africa/Algiers,,
DZ,ELU,DAUO,Guemar,Guemar,33.511391,6.776794,Africa/Algiers,El Oued,El Oued Guemar
